รหัสการสั่งซื้อ,สถานะการสั่งซื้อ,เลขที่คำสั่งซื้อ,เวลาที่สั่งซื้อ,เวลาที่สั่งซื้อสำเร็จ,เวลาคลิก,ชื่อร้านค้า,ID ร้านค้า,ประเภทของร้านค้า,รหัสรายการสินค้า,ชื่อรายการสินค้า,เลขที่ โมเดล,ประเภทสินค้า,เลขที่โปรโมชั่น,L1 หมวดหมู่สากล,L2 หมวดหมู่สากล,L3 หมวดหมู่สากล,ราคา(฿),จำนวน,ประเภทข้อเสนอ,พาร์ทเนอร์ในแคมเปญ,มูลค่าซื้อ(฿),จำนวนเงินคืน(฿),อัตราคอมมิชชั่นช้อปปี้ของสินค้า,ค่าคอมมิชชั่นของช้อปปี้ต่อชิ้น(฿),อัตราคอมมิชชั่นร้านค้าของสินค้า,ค่าคอมมิชชั่นของแบรนด์์ต่อชิ้น(฿),คอมมิชชั่นสินค้าโดยรวม(฿),คอมมิชชั่นคำสั่งซื้อจาก Shopee(฿),คอมมิชชั่นคำสั่งซื้อจากผู้ขาย(฿),คอมมิชชั่นคำสั่งซื้อโดยรวม(฿),ชื่อ MCN ที่ผูกไว้,รหัสสัญญา MCN,อัตราค่าบริการ MCN,ค่าบริการ MCN(฿),อัตราค่าคอมมิชชั่นของพาร์ทเนอร์ตามข้อตกลง,ค่าคอมมิชชั่นสุทธิ(฿),สถานะสินค้า Affiliate,หมายเหตุสินค้า,ประเภทการแจกจ่าย,สถานะของผู้ซื้อ,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,ช่องทาง
250908VM3DDMYE,รอดำเนินการ,210983662255595,2025-09-08 05:34:22,,2025-09-08 05:17:53,zsiga.th,1277887461,C2C(CB),27887657802,เคสสาวฟอนนี่อนิเมะส่วนตัวสำหรับ iPhone 11 15Pro 14ProMax 7/8 Plus XS XR 15ProMax 16ProMax XSAMX 12/14Pro 16Pro 13ProMax 15plus เ,243527033600,Normal Product,,มือถือและอุปกรณ์เสริม,อุปกรณ์เสริม,เคสมือถือและแท็บเล็ต,29,1,คอมมิชชั่นจากร้านค้า,,25,,1.50%,0.375,2.00%,0,0.375,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01KFdika0520,,Facebook
250908VM3DDMYE,รอดำเนินการ,210983662255595,2025-09-08 05:34:22,,2025-09-08 05:17:53,zsiga.th,1277887461,C2C(CB),29620682646,เคสมือถือลายหมีพูห์แบบเรียบง่ายสำหรับ iPhone 15pro 16pro กันกระแทก14 15 16 PROMAX ซิลิโคน12PROMAX 13 12 Pro หนังลาย11PROMAX 15เค,252254088483,Normal Product,,มือถือและอุปกรณ์เสริม,อุปกรณ์เสริม,เคสมือถือและแท็บเล็ต,39,1,คอมมิชชั่นจากร้านค้า,,33,,1.50%,0.495,2.00%,0,0.495,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01KFdika0520,,Facebook
250908VM1YNKQT,รอดำเนินการ,210983614275327,2025-09-08 05:33:34,,2025-09-08 05:26:51,YESSA SHOP,526935247,C2C(Non-CB),22256639287,🍃พร้อมส่ง🍃รองเท้าน้ำหนักเบารองเท้าปีนเขา ตาข่ายระบายอากาศ พื้นนุ่ม กันลื่น สวมใส่สบาย ระบายอากาศได้ดี,167893105056,Normal Product,,กีฬาและกิจกรรมกลางแจ้ง,รองเท้ากีฬา,รองเท้าเดินป่า,139,1,คอมมิชชั่นจาก Shopee,,129,,1.75%,2.2575,0.00%,0,2.2575,2.2575,0,2.2575,,0,0.00%,0,100.00%,2.2575,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01Tik0803,,Facebook
250908VKRXN97S,รอดำเนินการ,210983311232213,2025-09-08 05:28:31,,2025-09-08 05:19:59,Yuedpao - ยืดเปล่า Official Store,240723932,Shopee Mall(Non-CB),41400048187,Yuedpao Sportswear เสื้อออกกำลังกายแขนกุด เสื้อกีฬา เสื้อกล้ามออกกำลังกาย เสื้อสำหรับวิ่ง Ultra Flow Sleeveless,290002806349,Normal Product,,กีฬาและกิจกรรมกลางแจ้ง,เสื้อผ้ากีฬา,เสื้อกีฬา,150,1,คอมมิชชั่นจากร้านค้า,,133,,1.75%,2.3275,10.00%,13.3,15.6275,5.2675,30.1,35.3675,,0,0.00%,0,100.00%,35.3675,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,สั่งซื้อในร้านค้าเดียวกัน,ที่มีอยู่,2599adboostco,paris,mng,m01YPf0821,,Facebook
250908VKRXN97S,รอดำเนินการ,210983311232213,2025-09-08 05:28:31,,2025-09-08 05:19:59,Yuedpao - ยืดเปล่า Official Store,240723932,Shopee Mall(Non-CB),44100035741,Yuedpao Sportswear เสื้อออกกำลังกาย เสื้อกีฬา ระบายอากาศได้ดี เสื้อสำหรับวิ่ง Ultra Flow Training shirt,300002049464,Normal Product,,กีฬาและกิจกรรมกลางแจ้ง,เสื้อผ้ากีฬา,เสื้อกีฬา,190,1,คอมมิชชั่นจากร้านค้า,,168,,1.75%,2.94,10.00%,16.8,19.74,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,สั่งซื้อในร้านค้าเดียวกัน,ที่มีอยู่,2599adboostco,paris,mng,m01YPf0821,,Facebook
250908VKM0AHK2,รอดำเนินการ,210983145209298,2025-09-08 05:25:45,,2025-09-08 05:20:09,9STORE BY CATZA MEOW Official,289705092,C2C(Non-CB),14283000817,MEOW ทรายแมวเต้าหู้ 10 ลิตร / ทรายแมวมันเต้า MEOW ออแกนิก 100% ทิ้งชักโครกได้,245008957090,Normal Product,,สัตว์เลี้ยง,ห้องน้ำและทราย,ทรายแมวและกระบะทรายแมว,169,1,คอมมิชชั่นจากร้านค้า,,135,,1.75%,2.3625,8.00%,10.8,13.1625,4.6725,21.36,26.0325,,0,0.00%,0,100.00%,26.0325,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,สั่งซื้อในร้านค้าเดียวกัน,ที่มีอยู่,2599adboostco,paris,mng,m01kaofangMeow0303,,Facebook
250908VKM0AHK2,รอดำเนินการ,210983145209298,2025-09-08 05:25:45,,2025-09-08 05:20:09,9STORE BY CATZA MEOW Official,289705092,C2C(Non-CB),14283000817,MEOW ทรายแมวเต้าหู้ 10 ลิตร / ทรายแมวมันเต้า MEOW ออแกนิก 100% ทิ้งชักโครกได้,240008957289,Normal Product,,สัตว์เลี้ยง,ห้องน้ำและทราย,ทรายแมวและกระบะทรายแมว,165,1,คอมมิชชั่นจากร้านค้า,,132,,1.75%,2.31,8.00%,10.56,12.87,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,สั่งซื้อในร้านค้าเดียวกัน,ที่มีอยู่,2599adboostco,paris,mng,m01kaofangMeow0303,,Facebook
250908VKJ756NA,รอดำเนินการ,210983085254543,2025-09-08 05:24:46,,2025-09-08 05:19:15,LOVITO OFFICIAL STORE,446091597,Preferred(CB),42317057629,(New) Lovito ชุดเดรสลูกไม้สบายๆ โทนสีบล็อก สีกรมท่า สำหรับผู้หญิง สุภาพฤดูใบไม้ผลิ/ฤดูร้อน L151AD417,296408350047,Normal Product,,เสื้อผ้าผู้หญิง,เดรส,,232,1,คอมมิชชั่นจากร้านค้า,,141,,1.50%,2.115,7.00%,0,2.115,2.115,0,2.115,,0,0.00%,0,100.00%,2.115,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m56ProwaVDO0905,,Facebook
250908VB9KGB66,รอดำเนินการ,210974206288206,2025-09-08 02:56:47,,2025-09-08 02:31:11,hannahrak,1207546043,C2C(Non-CB),29322171242,(ส่งจากกรุงเทพฯ)ชุดแซกสั้น~ลายมังกรหงส์+ตัวอักษรจีน~แขนสั้นกระดุมจีนซิบข้าง,247372572485,Normal Product,,เสื้อผ้าผู้หญิง,เสื้อพื้นเมือง,เดรสพื้นเมือง,249,1,คอมมิชชั่นจากร้านค้า,,189,,1.50%,2.835,10.00%,0,2.835,2.835,0,2.835,,0,0.00%,0,100.00%,2.835,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m02Rooftop0706,,Facebook
250908VB9KGB65,รอดำเนินการ,210974206288206,2025-09-08 02:56:47,,2025-09-08 02:31:11,CYD SHOP,306129356,C2C(Non-CB),4153600777,(TZ02)Cheongsam ชุดจีนสำหรับบผู้ชาย ปักลายมังกร ปลายแขนสีทอง,31096046075,Normal Product,,เสื้อผ้าผู้หญิง,เสื้อพื้นเมือง,เดรสพื้นเมือง,399,1,คอมมิชชั่นจาก Shopee,,306,,1.50%,4.59,0.00%,0,4.59,4.59,0,4.59,,0,0.00%,0,100.00%,4.59,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m02Rooftop0706,,Facebook
250908V61B1K3T,สำเร็จ,210968560269048,2025-09-08 01:22:40,2025-09-10 23:18:30,2025-09-06 03:32:19,Bento Motobike,1134746969,C2C(Non-CB),15799822751,กาวทาปะเก็น (ดำ/แดง/ฟ้า) ซิลิโคลน RTV HI-TEMP SILICONE ขนาด 100 กรัม ทนความร้อน 260 องศา,240285167167,Normal Product,,เครื่องใช้ในบ้าน,เครื่องมือและอุปกรณ์ปรับปรุงบ้าน,เทปและกาว,49,1,คอมมิชชั่นจาก Shopee,,49,,1.50%,0.735,0.00%,0,0.735,0.735,0,0.735,,0,0.00%,0,100.00%,0.735,สำเร็จ,,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,39184846,tunis,mng,m39True1215,,Websites
